comment_id,author,text,time,time_parsed,likes,is_reply,parent_id,scraped_at,text_length,word_count,text_cleaned
Ugxa1kWmLgJEVewbAkN4AaABAg,@MusyabbirHaqim,Arun hope you review the Xiaomi 17 pro once it launch later in the upcoming month.,5 months ago,1759593216.582302,0,False,,2026-03-04 21:23:36,82,16,arun hope you review the xiaomi 17 pro once it launch later in the upcoming month.
Ugxw8b3A9bmEdoPPiW14AaABAg,@shaficscosuraj6941,"Frankly speaking, the  iPhone 17 pro models for this has the worst build quality indeed prone to scratches 😢",5 months ago,1759593216.584976,2,False,,2026-03-04 21:23:36,108,19,"frankly speaking, the iphone 17 pro models for this has the worst build quality indeed prone to scratches 😢"
UgzToLcyq6AzGc8h1ZZ4AaABAg,@RiteshShetty-m3u,Review Honor V5,5 months ago,1759593216.589594,0,False,,2026-03-04 21:23:36,15,3,review honor v5
Ugx1EjrPEgrWZA4JCg94AaABAg.ANPEyK8komvANPjC444wFU,@kenmastersmaster,Delusional the camera sensors are exactly the same since iPhone 14 pro to present. Minor changes in software and no difference in gaming AnTuTu scores are like 10% higher,5 months ago,1759593216.926615,0,True,,2026-03-04 21:23:36,170,29,delusional the camera sensors are exactly the same since iphone 14 pro to present. minor changes in software and no difference in gaming antutu scores are like 10% higher
Ugx1EjrPEgrWZA4JCg94AaABAg.ANPEyK8komvANPuFhSqppT,@Hinoki_Weitzel," @kenmastersmaster  haha idk where you get your info but a simple google search says otherwise. Sideby side with my iphone 16, huge difference. In fortnite my iphone 16 promax gets 60 fps decently with highest settings, but the 17 promax gets 120 max settings no frame drops super smooth. Better than my $2000 4070 laptop!  Insane. Also the camera sensors are completely different. First time to get 48p across the board, every iphone before this only gort 48mp in the main shooter. Do youre research first please before yapping lol",5 months ago,1759593216.929492,0,True,,2026-03-04 21:23:36,532,90,"haha idk where you get your info but a simple google search says otherwise. sideby side with my iphone 16, huge difference. in fortnite my iphone 16 promax gets 60 fps decently with highest settings, but the 17 promax gets 120 max settings no frame drops super smooth. better than my $2000 4070 laptop! insane. also the camera sensors are completely different. first time to get 48p across the board, every iphone before this only gort 48mp in the main shooter. do youre research first please before yapping lol"
UgwmQJt8zdmEtLWHh694AaABAg.ANPEjkeXOOvANPtRX6hU5f,@henringuembi,Just here,5 months ago,1759593217.715375,0,True,,2026-03-04 21:23:37,9,2,just here
Ugw2N0PKjBgKbR2ba754AaABAg.ANPDaLkNDhFAOSkDBQhDUU,@echelon_67,Because he has 21 million subscribers?,4 months ago,1762271618.024946,0,True,,2026-03-04 21:23:38,38,6,because he has 21 million subscribers?
UgxgUFQej_cPVINgnFx4AaABAg.ANPB41baGHgANPKiqgopI6,@tyronemguni3895,"So you didn’t hear him talk about the bugs? How its scratch resistance is horrible on the coating? Or how apple was making subjective claims on the scratch resistance of the screens? 

Jesus , he’s just not rude about the defects, he’s just a nice guy but he does highlight the flaws!",5 months ago,1759593218.310141,0,True,,2026-03-04 21:23:38,284,52,"so you didn’t hear him talk about the bugs? how its scratch resistance is horrible on the coating? or how apple was making subjective claims on the scratch resistance of the screens? jesus , he’s just not rude about the defects, he’s just a nice guy but he does highlight the flaws!"
UgxY91CIN2UbpL6RI5x4AaABAg,@SramV1,"iPhone 13 Pro Max user here. I still love my phone and whenever I try to upgrade for a newer version, I feel it’s not worth because I didn’t see any attractive features like old times. Current battery health is at 86% and running great so far without any lag. No scratches on the body/screen yet. Also, my 13 pro max version feels premium with its stainless steel side lining and last version of iPhone having a physical sim tray. I wish(?) to upgrade next year if there are any improvements over night camera, AI, looks, etc.",5 months ago (edited),1759593219.079978,87,False,,2026-03-04 21:23:39,526,97,"iphone 13 pro max user here. i still love my phone and whenever i try to upgrade for a newer version, i feel it’s not worth because i didn’t see any attractive features like old times. current battery health is at 86% and running great so far without any lag. no scratches on the body/screen yet. also, my 13 pro max version feels premium with its stainless steel side lining and last version of iphone having a physical sim tray. i wish(?) to upgrade next year if there are any improvements over night camera, ai, looks, etc."
Ugx_WAjrJEkb8dHRKPZ4AaABAg,@senthilvigneshkumar,Just now they introduced wide angle front cam?,5 months ago,1759593219.093891,0,False,,2026-03-04 21:23:39,46,8,just now they introduced wide angle front cam?
UgyKQPXsOu2Vg1nvSmR4AaABAg,@ethankrieger371,iPhone 12 people ❤,5 months ago,1759593219.109914,1,False,,2026-03-04 21:23:39,18,4,iphone 12 people ❤
UgwruVgZvrGWyhsQy-J4AaABAg,@ethankrieger371,Now I don’t know cuz Aaron sorry if I spelt your name wrong but I thought a while ago you said that the ESR phone case is your favourite.,5 months ago,1759593219.114708,0,False,,2026-03-04 21:23:39,137,29,now i don’t know cuz aaron sorry if i spelt your name wrong but i thought a while ago you said that the esr phone case is your favourite.
Ugwr8f6oCdO-E8x8IQV4AaABAg,@Darth-Mortem-The-SW-Nerd,Can you make a video all about the apple watch 11?,5 months ago,1759593219.11915,1,False,,2026-03-04 21:23:39,50,11,can you make a video all about the apple watch 11?
UgwEEbbGrSrw1vfITtB4AaABAg,@JackielouBallo-ke2xs,For Christmas sir,5 months ago,1759593219.124175,0,False,,2026-03-04 21:23:39,17,3,for christmas sir
UgwOhZ7DY3uqnRvyQrp4AaABAg,@vishnav7007,0:05 its not 50% more iphone 16 pros have 8 gb ram,5 months ago,1759593219.129669,0,False,,2026-03-04 21:23:39,50,12,0:05 its not 50% more iphone 16 pros have 8 gb ram
UgyLH8mmIlgEq8MsFGV4AaABAg,@mikedgreat1,It's like he forgot he talked about how the benchmark scores showed it throttling during extended usage. So the gaming experience is not different at all besides the longer battery life.,5 months ago,1759593219.135074,1,False,,2026-03-04 21:23:39,186,31,it's like he forgot he talked about how the benchmark scores showed it throttling during extended usage. so the gaming experience is not different at all besides the longer battery life.
UgwwBsmGyEE_b4xFwxp4AaABAg,@abdulhadikhan896,5:06 bro just charge 1%👽,5 months ago,1759593219.139697,12,False,,2026-03-04 21:23:39,24,5,5:06 bro just charge 1%👽
Ugxs_x89qPQJpRocHat4AaABAg,@StefanGenov7,Is that odd I am watching this video but no attention buying an iPhone 17,5 months ago,1759593219.143899,0,False,,2026-03-04 21:23:39,73,15,is that odd i am watching this video but no attention buying an iphone 17
UgyqxLpF-6Xn1dFh15d4AaABAg,@IntenseCity,The bias against apple is a little too obvious here…,5 months ago,1759593219.148603,0,False,,2026-03-04 21:23:39,52,10,the bias against apple is a little too obvious here…
Ugy3FQ--0Y5ESk7D-JB4AaABAg,@KriscosTake,"Possibly your best video this year. No boring, over done ""omg new phone has new stuff and is da good!"" You actually took an objective look and formed your own idea. Love it.",5 months ago,1759593219.151891,47,False,,2026-03-04 21:23:39,173,33,"possibly your best video this year. no boring, over done ""omg new phone has new stuff and is da good!"" you actually took an objective look and formed your own idea. love it."
UgziL8eKK2qgHQkiBoB4AaABAg,@GoatVlogger7,Hello Moto Indians,5 months ago,1759593219.154784,0,False,,2026-03-04 21:23:39,18,3,hello moto indians
UgywmzNge7l5Q8WBOy94AaABAg,@Slaytheday388,"I got a 13 bro can I just upgraded but I haven’t got my phone yet, is it gonna be a huge upgrade?",5 months ago,1759593219.157669,0,False,,2026-03-04 21:23:39,97,23,"i got a 13 bro can i just upgraded but i haven’t got my phone yet, is it gonna be a huge upgrade?"
UgwiI0PUHrABU_ILaqV4AaABAg,@TheOnlyEpsilonAlpha,"Imagine calling the iPhone Pro a collection of random things and making a video with random Memes and some weird structure, I'm not stopping at 5:37 because after battery and cameras we got to ""how to scratch it"" I'm Sry but if you're dumb enough to scratch your phone on purpose than you deserve a scratched device. How about making chapters? 

That video was so far a waste of time for me. That useless scratch talk is like the bend talk, breaking news Sherlock: if you apply enough force you can destroy not just every phone on the planet, you can destroy every product on the planet. That's a simple fact. And if you handle your things with care you have longer something from them.",5 months ago (edited),1759593219.160266,0,False,,2026-03-04 21:23:39,686,125,"imagine calling the iphone pro a collection of random things and making a video with random memes and some weird structure, i'm not stopping at 5:37 because after battery and cameras we got to ""how to scratch it"" i'm sry but if you're dumb enough to scratch your phone on purpose than you deserve a scratched device. how about making chapters? that video was so far a waste of time for me. that useless scratch talk is like the bend talk, breaking news sherlock: if you apply enough force you can destroy not just every phone on the planet, you can destroy every product on the planet. that's a simple fact. and if you handle your things with care you have longer something from them."
UgxlqU39sLaR0FKM9wN4AaABAg,@chaitanyabharate7282,"Hey Arun, I truly commend your great skills and hardwork that you put into each one of your videos. I have been a subscriber of yours since two years at this point. One of the first videos I watched on youtube was yours.

I have come to notice in few of your latest videos that there is at least one comment quite normal in terms of language but the channel leads to other series of channels which are linked to scam websites. Moreover, I noticed that this channel (the one that comments to your videos) is always created the the same day your video is released.

Also, people might fall prey to such scams mainly because you personally like these comments and moreover because of the profile pictures of those channels.

I just thought this should be brought to your notice thinking that you would do your best to eradicate any such risks.

And again, GREAT VIDEO AND GREAT CONTENT! I hope you continue to release such content for years to come!",5 months ago,1759593219.163096,0,False,,2026-03-04 21:23:39,946,172,"hey arun, i truly commend your great skills and hardwork that you put into each one of your videos. i have been a subscriber of yours since two years at this point. one of the first videos i watched on youtube was yours. i have come to notice in few of your latest videos that there is at least one comment quite normal in terms of language but the channel leads to other series of channels which are linked to scam websites. moreover, i noticed that this channel (the one that comments to your videos) is always created the the same day your video is released. also, people might fall prey to such scams mainly because you personally like these comments and moreover because of the profile pictures of those channels. i just thought this should be brought to your notice thinking that you would do your best to eradicate any such risks. and again, great video and great content! i hope you continue to release such content for years to come!"
Ugx93QnLTZfYza9sr1B4AaABAg,@LongNguyen-ix5iz,Previous iPhones pros had 8 gigabytes of ram not a 50% increase how can anyone listen to you when the first thing you say on this review is false lol,5 months ago,1759593219.166169,0,False,,2026-03-04 21:23:39,149,30,previous iphones pros had 8 gigabytes of ram not a 50% increase how can anyone listen to you when the first thing you say on this review is false lol
Ugw8PfJBimFyrBFbgzl4AaABAg,@SilentMovements305,A 5yr old phone can record in 8k iphone is jus hype,5 months ago,1759593219.18226,0,False,,2026-03-04 21:23:39,51,12,a 5yr old phone can record in 8k iphone is jus hype
UgyO0kXzCZDEwNsEMfB4AaABAg,@kokomi9367,Yeah the ending was abrupt,5 months ago,1759593219.185477,0,False,,2026-03-04 21:23:39,26,5,yeah the ending was abrupt
UgyOi2m08dvVRi9EWNZ4AaABAg,@seanlacroix,4K Apple ProRes log is 10x better than recording in 8k because honestly where are you going to watch 8k video anyway?,5 months ago,1759593219.188152,0,False,,2026-03-04 21:23:39,117,22,4k apple prores log is 10x better than recording in 8k because honestly where are you going to watch 8k video anyway?
UgxY91CIN2UbpL6RI5x4AaABAg.ANP9Vvwj6apANPJDQoapyW,@ashu0102,Stainless steel iphone still feels more premium than amy other high end  phone,5 months ago,1759593219.534023,4,True,,2026-03-04 21:23:39,78,13,stainless steel iphone still feels more premium than amy other high end phone
