rating,title,review_text,TextBlob_Label,TextBlob_Score,VADER_Label,VADER_Score,BERT_Label,BERT_Score
5,Terrific,"Puneet Bajpai , Noida Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9913846254348755
5,Terrific,"I ordered this phone I had doubt abt Flipkart but I received a mobile with the original box and all functionalities are working as per expected without doubt you can purchase. Worth of it Thank you Flipkart I just loved it Brunda ravish , Bengaluru Oct, 2024",Positive,0.31875,Positive,0.872,POSITIVE,0.9997318387031555
4,"2,71,695 Ratings","9,486 Reviews 2,13,338 34,165 12,062",Neutral,0.0,Neutral,0.0,POSITIVE,0.9567751288414001
5,Just wow!,"All is good but battery sometimes go on heat up AMIT SAHU , Indore Aug, 2024",Positive,0.7,Positive,0.2382,POSITIVE,0.9813200235366821
1,Did not meet expectations,"Speaker is not working from the day one and i had to go to the apple store for the problem hated this process Otherwise phone was good but heating issue is obvious Flipkart Customer , Banswara Oct, 2024",Negative,-0.0666666666666667,Negative,-0.3612,NEGATIVE,0.9951239228248596
5,Great product,"This phone is very hot In big billion sale prizes its too good Ito to smooth..... To sexy..... iphone15 Deep Sinwar , Suratgarh Sep, 2024",Positive,0.3208333333333333,Positive,0.7096,NEGATIVE,0.9852067828178406
5,Perfect product!,"Very good product suman maity , Purba Medinipur District Oct, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9995535016059875
5,Great product,"Novojyoti Das , Cachar District Aug, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9200431108474731
5,Just wow!,"iPhone is the world best mobile, but battery life is low RAKESHKUMAR RAMSANGBHAI JADAV , Nadiad Oct, 2024",Positive,0.5,Neutral,-0.0129,NEGATIVE,0.9966508746147156
5,Awesome,"Very good product . camera is beast , Sibai Ghosh , Uttar Latabari Sep, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9997724890708923
5,Super!,"I love it Happy Singh , Badgam Mar, 2024",Positive,0.65,Positive,0.836,POSITIVE,0.9998502731323242
5,Simply awesome,"This is the first time Ive purchased iphone and its great. Performance, speed and the feature is good and new update of the IOS having great feature and customizations in the UI. Atul kumar Soni , Rewa Aug, 2024",Positive,0.5372727272727273,Positive,0.9022,POSITIVE,0.9996626377105713
5,Mind-blowing purchase,"Very Good Product, Thanks to Flipkart for delivering sucessfully on time. Ambika Sarana Kundu , Bhubaneswar Sep, 2024",Positive,0.5549999999999999,Positive,0.7474,POSITIVE,0.9997631907463074
2,Slightly disappointed,"Pls provide your user minimum 90 fps atleast in non pro model Janardan Tiwari , New Delhi Sep, 2024",Positive,0.13636363636363635,Positive,0.0772,NEGATIVE,0.8766611814498901
5,Wonderful,"Great experience Thankyou Flipkart New Customer , Itanagar Sep, 2024",Positive,0.4681818181818182,Positive,0.6249,POSITIVE,0.9996542930603027
5,Awesome,"Nice cameras looks great Seshamma gari Ramesh reddy , Hyderabad Sep, 2024",Positive,0.7,Positive,0.7845,POSITIVE,0.9993313550949097
5,Great product,"I love this Vishal Raj , Hazaribagh Sep, 2024",Positive,0.5,Positive,0.6369,POSITIVE,0.9998503923416138
5,Super!,"SURESH D , Chennai Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9958534240722656
5,Wonderful,"Ashish Parmar , Surendranagar Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9897508025169373
5,Highly recommended,"Nice very good Narender.kumar sapna Sehgal , Pataudi Aug, 2024",Positive,0.7549999999999999,Positive,0.7178,POSITIVE,0.9998364448547363
1,Very poor,"I ordered in black color, around the camera the rim came in black color as well. But that rim color was so badly painted. It started to come out. Now i can see removed colour and white aluminium visible on that rim. It look like that this iPhone is not upto the mark. Better to choose other colour, because they might not get this much visibility of color spots on rim. Dr. Mukesh Choudhary , Chennai Aug, 2024",Negative,-0.06547619047619045,Positive,0.2876,NEGATIVE,0.9993413090705872
5,Terrific,"Nice Good buy UMAMAHESH VARMA , Hyderabad Aug, 2024",Positive,0.6499999999999999,Positive,0.6908,POSITIVE,0.9985973238945007
5,Terrific,"Just Awesome, GO FOR IT Super fast delivery by flipkart Sonal Shetgaonkar , South Goa Oct, 2024",Positive,0.5111111111111111,Positive,0.8402,POSITIVE,0.9998101592063904
4,Nice product,"Good one Rehankd Rehan Kd , Naugarh Sep, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9979090690612793
5,Excellent,"Great product good camera PUNIT JAISWAL , Varanasi Oct, 2024",Positive,0.75,Positive,0.7906,POSITIVE,0.9997580647468567
5,Brilliant,"Its iPhone 15, you know what youre getting. Nothing much to think. Narendra Tripathi , Sundergarh Sep, 2024",Positive,0.2,Neutral,0.0,NEGATIVE,0.999107301235199
5,Highly recommended,"Very good bahut achchha Prem Nath Shukla , Mohali Oct, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9996967315673828
5,Terrific,"Ultimate choice Flipkart Customer , Haridwar Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9884424805641174
5,Worth every penny,"I was completely impressed and the good part is that you can easily maintain it Ankita , Ratia Aug, 2024",Positive,0.7111111111111111,Positive,0.8268,POSITIVE,0.9997900128364563
5,Brilliant,"Very happy with the product. souvik banik , Kolkata Aug, 2024",Positive,1.0,Positive,0.6115,POSITIVE,0.9998393058776855
1,Utterly Disappointed,"Product is Good But Flipcart Exchange Policy is Useless VISHNUKANT SUTHAR , Banswara Sep, 2024",Positive,0.09999999999999998,Negative,-0.4118,NEGATIVE,0.9988264441490173
5,Simply awesome,"Worth it Rohan Islam , Nadia District Sep, 2024",Positive,0.3,Positive,0.2263,POSITIVE,0.9992156028747559
5,Awesome,"Perfect replacement for my iphone 6s. Pooja Nishad , Vrindavan Aug, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9515642523765564
5,Wonderful,"Veenit Kumawat , Rajsamand Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9802071452140808
5,Bang for Buck in BBD sale,"Fantastic phone at this price. Very minimalist and optimal performance Jay Thakur , Lucknow Oct, 2024",Positive,0.30000000000000004,Positive,0.7479,POSITIVE,0.9992485642433167
4,Worth the money,"Perfect iphone have best camera and type c charging. Anand Pratap Singh , Suratgarh Oct, 2024",Positive,1.0,Positive,0.836,POSITIVE,0.9989333748817444
5,Fabulous!,"Awesome display and camera quality and much better performance and design. I love this battery and Apple devices. Nishant Saini , Mathura Sep, 2024",Positive,0.6666666666666666,Positive,0.9042,POSITIVE,0.9998387098312378
5,Terrific,"Good mobile Mahesh Vandadi , Bengaluru Oct, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9986827969551086
5,Brilliant,"Recieved in great condition Chavan Govind , Gangakhed Sep, 2024",Positive,0.8,Positive,0.6249,POSITIVE,0.9764337539672852
5,Terrific,"wow this phone camera is superb performance is very good designed is wow Flipkart ANAND SINGH , Baksa District Oct, 2024",Positive,0.5275,Positive,0.9422,POSITIVE,0.999812662601471
4,Really Nice,"Super Sampath Sam , Mahbubnagar Aug, 2024",Positive,0.3333333333333333,Positive,0.5994,NEGATIVE,0.7559269666671753
5,Perfect product!,"Good looking phone , Thiruvananthapuram Oct, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9993681311607361
5,Must buy!,"Simply premium!! A great blend of class, performance, style and efficiency. Worth buying!! Sunny Kumar , New Delhi Oct, 2024",Positive,0.3512784090909091,Positive,0.9094,POSITIVE,0.9998661279678345
5,Wonderful,"Good product and quality Shameem Bano , Balotra Oct, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.999428927898407
5,Classy product,"Juttiga Sai , Hyderabad Sep, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.955464780330658
4,Good quality product,"I Dont Like Iphone Sanjoo Singh , Jhansi Aug, 2024",Neutral,0.0,Negative,-0.2755,NEGATIVE,0.8509357571601868
5,Terrific,"After 15days of Use this phone is absolutely amazing Ashish Chauhan , New Delhi Aug, 2024",Positive,0.3681818181818182,Positive,0.624,POSITIVE,0.9996925592422485
2,Could be way better,"Not bad Kishore Balla , East Godavari District Oct, 2024",Positive,0.3499999999999999,Positive,0.431,POSITIVE,0.9989603757858276
4,Good quality product,"camera is excellent hemant sejkar , Harda Aug, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9994314312934875
5,Great product,"Nice product, Subhradip Das , Tufanganj Sep, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9990522265434265
5,Fabulous!,"Superb performance Mirror by the team ANIL punna , Karimnagar District Jul, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.999779999256134
5,Fabulous!,"Excellent product, timely delivery, delivery executive was polite and got the product at a great price. Dhruv Mahajan , New Delhi Sep, 2024",Positive,0.6454545454545455,Positive,0.8316,POSITIVE,0.9997745156288147
5,Brilliant,"nice Akhil ch , Tuni Jul, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9955028891563416
5,Terrific,"Awesome Fc jandabad Santosh kumar Jena , Cuttack Jul, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9994414448738098
5,Wonderful,"its amazing Nikita Nayan , West Oct, 2024",Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9997302889823914
4,Very Good,"Awesome must buy it I m really happy with iPhone 15 Megha bodhan , Kalaburgi Jul, 2024",Positive,0.9,Positive,0.8439,POSITIVE,0.9997352957725525
5,Perfect product!,"Loved it Ajay Kadam , Bangalore Jul, 2024",Positive,0.7,Positive,0.5994,POSITIVE,0.9997411370277405
4,Delightful,"Satisfied with camera but small in other mobiles Mousmi Naaz , Madhupur Oct, 2024",Positive,0.041666666666666664,Positive,0.2263,NEGATIVE,0.9722451567649841
5,Terrific,"Great mobile osome camera and also a great deal by flipkart Dharmendra Mahato , Lower Assam Division Oct, 2024",Positive,0.8,Positive,0.7906,POSITIVE,0.996364414691925
5,Perfect product!,"Phenomenal Prateek Anand , Mumbai Jul, 2024",Positive,0.5,Neutral,0.0,POSITIVE,0.9995278120040894
5,Terrific,"superb deal for us. thanks Flipkart. sumit negi , New Delhi Sep, 2024",Positive,0.4454545454545455,Positive,0.7906,POSITIVE,0.9998558759689331
4,Nice product,"Everything is superb . Only battery is little bit concern as it is draining quickly. Padmakumar Jinnuri , Atchutapuram Apsez Oct, 2024",Positive,0.2864583333333333,Positive,0.6249,POSITIVE,0.7706547975540161
5,Terrific purchase,"One of the best mobile phones. Udayan Dutta , New Town Oct, 2024",Positive,0.5681818181818181,Positive,0.6369,POSITIVE,0.9997965693473816
5,Worth every penny,"Nice product Shahrukh Siddiqui , Varanasi Sep, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.999355137348175
4,Very Good,"Best camera phone Ahmed Raees , Chandwa Oct, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.996281087398529
5,Brilliant,"Good deal Bulon Hazarika , Dibrugarh District Jul, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9645304083824158
5,Highly recommended,"Manas Ranjan Jena , Nagpur Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.965682327747345
5,Simply awesome,"Nice phone Flipkart Customer , Aligarh Sep, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9858792424201965
5,Classy product,"Amazing phone Looks good specially the blue colour, feels very premium while holding and perfect size. Also runs very smooth too, definitely not as smooth as 120hz smartphones though. Mayank Gupta , Surguja District Sep, 2024",Positive,0.39714285714285713,Positive,0.9241,POSITIVE,0.9686146974563599
5,Awesome,"Must hai Rupkali Jadam , Sarni Jul, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9715747833251953
5,Just wow!,"very good phone Arvind Kumar Meena , Panchkula Oct, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9993225336074829
5,Just wow!,"Okay with price and offers. Raj Gajjar , Surat Jul, 2024",Positive,0.3,Positive,0.2263,POSITIVE,0.9991191029548645
4,Nice product,"Good product, good camera Arpit Mishra , Prayagraj Sep, 2024",Positive,0.7,Positive,0.7003,POSITIVE,0.9997077584266663
4,Nice product,"Simply awesome phone , i loved it. Iswar Sahoo , Rourkela Sep, 2024",Positive,0.85,Positive,0.8402,POSITIVE,0.999822199344635
5,Worth every penny,"Good phone i buy lowest price.fast dilevery. Avinash Kusher , Aurangabad Sep, 2024",Positive,0.7,Positive,0.0772,NEGATIVE,0.9721993207931519
5,Simply awesome,"All good Aashish Singh , Ganganagar Sep, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9996395111083984
5,Fabulous!,"Over all good phone. Just go for it. SUBAN BASHA , Kadapa Sep, 2024",Positive,0.7,Positive,0.4404,NEGATIVE,0.9862675666809082
5,Perfect product!,"Good product Sujal Rangta , Kotkhai Sep, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9993075132369995
5,Brilliant,"iPhone 15 was amezing!!! Check My Photo Quality Nayan Lohar , Udaipur Oct, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.6371732354164124
5,Wonderful,"Love it Aman Singh , Lucknow Jul, 2024",Positive,0.5,Positive,0.6369,POSITIVE,0.9998370409011841
5,Simply awesome,"Pretty amazing phone great battery life great camera a little underwhelming Very weird exchange experience Ritika Ritika , Udupi Sep, 2024",Positive,0.26875000000000004,Positive,0.9379,POSITIVE,0.9792877435684204
5,Worth every penny,"i like dolby speakers, the sound quality is fantastic. Awesome Camera .I love it Vishuu N , Kapurthala District Sep, 2024",Positive,0.575,Positive,0.9371,POSITIVE,0.9998817443847656
5,Best in the market!,"Nice product And good quality Rohit Patil , Nashik Sep, 2024",Positive,0.6499999999999999,Positive,0.6908,POSITIVE,0.9998425245285034
5,Best in the market!,"I am so happy Satish Gautam , Jatara Oct, 2024",Positive,0.8,Positive,0.6115,POSITIVE,0.9998111128807068
4,Delightful,"Excellent phone great design love it. Amit Upadhyay , Hyderabad Oct, 2024",Positive,0.7666666666666666,Positive,0.9186,POSITIVE,0.9998090863227844
5,Terrific purchase,"Nice experience vijay Dikkar , Jalna Mar, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9995686411857605
5,Best in the market!,"Very good and original i love Flipkart forever Shanti Devi , Gurdaspur Jul, 2024",Positive,0.595,Positive,0.8737,POSITIVE,0.9998691082000732
5,Awesome,"Nice Ravi Gupta , Lakhimpur Sep, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9966475367546082
5,Super!,"Awesome Vaibhav Patil , Kanhe Industrial Area Sep, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9917917251586914
5,Awesome,"Very nice product... Love this Satya priya Vatsa , Kishanganj District Sep, 2024",Positive,0.64,Positive,0.8204,POSITIVE,0.9998527765274048
5,Terrific,"Awesome iPhone experience must buy if you are looking for camera and you are a photographer. Battery is decent. madhukar chaudhary , Haldwani Sep, 2024",Positive,0.5833333333333334,Positive,0.6249,POSITIVE,0.9995245933532715
4,Nice product,"Nice but 15 plus 256 bast phone Naresh Bahadur , Dharuhera Sep, 2024",Positive,0.6,Positive,0.2263,NEGATIVE,0.6191026568412781
5,Great product,"Really worth it item you mist try this Subhash Yadav , Chandigarh Sep, 2024",Positive,0.3,Positive,0.2944,POSITIVE,0.999382495880127
5,Super!,"Very good product Rajesh nath , Indore Oct, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.999797523021698
5,Great product,"Excellent! Thank you so much. Ajay Kumar Sahu , New Delhi Oct, 2024",Positive,0.4454545454545455,Positive,0.7574,POSITIVE,0.9998729228973389
5,Worth every penny,"Top notch quality... Blue color is just litttt Ravi Kant Kumar , Ranchi Sep, 2024",Positive,0.25,Positive,0.2023,POSITIVE,0.9992215633392334
1,Waste of money!,"After using 5 minutes phone Heating and in sun phone heat and in keep in pocket then phone heating Heating problem is more SANTOSH KUMAR , Faizabad District Oct, 2024",Positive,0.5,Negative,-0.4019,NEGATIVE,0.9921586513519287
5,Terrific,"Good Product Kuldeep Brar , Bathinda Oct, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9991951584815979
5,Worth every penny,"Amazing. Flipkart Customer , Kagal Midc Sep, 2024",Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9997270703315735
1,Worthless,"I am not satisfied for this Ashish Garg , Muradnagar Oct, 2024",Negative,-0.25,Negative,-0.3252,NEGATIVE,0.9993021488189697
5,Awesome,"Go for it . Flipkart Customer , Amravati Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9903860092163086
5,Terrific purchase,"excellent Avinash kumar , Rajkot Sep, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.999738872051239
5,Brilliant,"Very nice Basant Singh , Noida Jul, 2024",Positive,0.78,Positive,0.4754,POSITIVE,0.9998300075531006
5,Just wow!,"Best in class...no complaints so far Anand Trivedi , Ranchi Jul, 2024",Positive,0.55,Positive,0.3612,POSITIVE,0.9994639754295349
4,Really Nice,"Product properly and safe too deliver then nice products sh Kodi , Chennai Jul, 2024",Positive,0.3666666666666667,Positive,0.6908,POSITIVE,0.9884903430938721
5,Just wow!,"fabulous Shadab Khan , Kanpur Jul, 2024",Positive,0.4,Positive,0.5267,POSITIVE,0.9977644681930542
5,Best in the market!,"All good Amit Kumar , Chandigarh Jul, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9998098015785217
1,Utterly Disappointed,"Poor camera quality Flipkart Customer , New Delhi Jul, 2024",Negative,-0.13181818181818183,Negative,-0.4767,NEGATIVE,0.9997209906578064
4,Wonderful,"Pink shade is nice but blue shade is almost like white. Subhanjana Majumder , Madhyamgram Sep, 2024",Positive,0.125,Positive,0.5734,NEGATIVE,0.8845065832138062
3,Decent product,"Ok , heating issue while using in sunlight Vishal Tanawade , Pimpri Chinchwad Jul, 2024",Positive,0.5,Positive,0.296,POSITIVE,0.945669949054718
5,Terrific purchase,"The best, delivery was quick , exchange was quick, great job flipkart Saket Agrawal , Bangalore Jul, 2024",Positive,0.6166666666666667,Positive,0.8519,POSITIVE,0.9989920258522034
4,Nice product,"Best Phone Chirag Verma , Gurugram Oct, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9984129667282104
5,Fabulous!,"Ritik Raushan , Jaipur District Sep, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9873369336128235
5,Fabulous!,"My 1st dream phone and I like it so much so Im happy Kishan Singh , Bharuch Sep, 2024",Positive,0.8,Positive,0.8166,POSITIVE,0.9998101592063904
5,Must buy!,"Flipkart Customer , Kolhapur District Sep, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.8941999673843384
5,Brilliant,"Awesome and handy Radhey Meena , Jaipur Jul, 2024",Positive,0.8,Positive,0.6249,POSITIVE,0.9997698664665222
4,Wonderful,"Good Gaurav Singh , Gorakhpur Sep, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9996488094329834
5,Worth every penny,"Loved this phone Rajat mahatu , Jorhat Jul, 2024",Positive,0.7,Positive,0.5994,POSITIVE,0.9937906861305237
5,Mind-blowing purchase,"very good phone, i am very happy with the product and flipkarts same day delivery ditya , Meerut Division Sep, 2024",Positive,0.6366666666666666,Positive,0.8012,POSITIVE,0.999751627445221
